counter,date_time,latitude,longitude,temperature,humidity,pressure,pitch,roll,yaw,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,motion_detected,humans_detected
11183,2023-05-12 13:25:15,39.63741306,-146.9469388,37.99622726,25.20994186,1003.620605,336.1011561,66.88320677,358.2012727,0.01805599965,0.03806399927,0.01830000058,0.001554917544,0.001439541578,0.0006434582174,50.69020844,-0.5821118355,-2.282918453,0,0
11184,2023-05-12 13:25:15,39.63249704,-146.9388768,38.83189392,25.25889587,1003.622559,336.151913,66.80699552,358.1824241,0.01805599965,0.03806399927,0.0153719997,0.0009435787797,0.0008282214403,-0.0002728756517,50.62457275,-0.2535390854,-1.547813296,0,0
11185,2023-05-12 13:25:15,39.62791027,-146.9313568,38.29849243,25.3782196,1003.622803,336.1360072,66.84645352,358.2075163,0.01903199963,0.03830799833,0.01439599972,0.0006379596889,0.0002171546221,3.26E-05,50.74215317,-0.3591431677,-1.897758126,0,0
11186,2023-05-12 13:25:15,39.62315102,-146.9235561,37.92510986,25.29561043,1003.625244,336.1307906,66.95358504,358.1924278,0.01707999967,0.03537999839,0.0173240006,0.003081124276,0.0002169311047,-0.0005784574896,50.41223526,-0.4572978914,-2.251288414,0,0
11187,2023-05-12 13:25:16,39.61869307,-146.9162512,38.26293182,24.12990189,1003.626221,336.1502789,67.0270847,358.1620988,0.01756799966,0.03757599741,0.0156159997,0.002164255828,0.000827267766,-0.0005784928799,50.74008942,-0.5723912716,-2.415623665,0,0
11188,2023-05-12 13:25:16,39.61379191,-146.9082222,38.22737122,24.94069672,1003.629639,336.1376925,67.09035958,358.1186878,0.01781199872,0.03806399927,0.01683599874,0.001247897744,0.0005215853453,-0.000272994861,50.53332901,-0.4961349666,-2.222266674,0,0
11189,2023-05-12 13:25:16,39.60933052,-146.9009155,37.96066666,24.91010094,1003.628418,336.0812615,66.96675364,358.0976608,0.01878799871,0.03586800024,0.0156159997,0.0003315657377,0.0005211010575,-0.0002726465464,50.67860794,-0.6711372733,-1.925917983,0,0
11190,2023-05-12 13:25:16,39.60459627,-146.893164,38.28070831,26.06357193,1003.630371,335.9474957,66.97381606,358.1076609,0.01610399969,0.03757599741,0.01488399971,-0.0008902512491,-0.0010060817,0.000643434003,50.68408966,-0.545501411,-1.903787971,0,0
11191,2023-05-12 13:25:16,39.59863093,-146.8833998,38.26293182,26.50415421,1003.631592,335.9948767,66.99572047,358.1128808,0.01830000058,0.03660000116,0.01781199872,0.000636909157,-0.0007007569075,-0.001189118251,50.83172607,-0.278154999,-1.952568173,0,0
11192,2023-05-12 13:25:16,39.59401361,-146.8758443,38.01400757,25.5342598,1003.638916,335.9633895,67.02106048,358.1110051,0.01878799871,0.03903999925,0.01683599874,-0.0008904188871,-0.001311741769,0.001864735037,50.60834885,-0.4531396031,-1.511231542,0,0
11193,2023-05-12 13:25:16,39.58924289,-146.8680399,38.36961365,26.1737175,1003.639893,335.9608145,67.01773417,358.1257244,0.01927600056,0.03879600018,0.01488399971,0.0003311485052,-0.0003956407309,0.0003375876695,50.71678162,-0.8713746071,-1.770054579,0,0
11194,2023-05-12 13:25:16,39.5847765,-146.8607353,38.1384697,25.44247055,1003.647461,335.9978427,66.99123987,358.1602237,0.01781199872,0.03684400022,0.0153719997,0.001552920789,0.001741982996,-0.0002731606364,50.78190994,-0.7455243468,-2.023395777,1,0
11195,2023-05-12 13:25:17,39.57979489,-146.8525902,37.97844696,25.03554344,1003.647217,336.0352312,67.11802184,358.1517231,0.01830000058,0.03660000116,0.01683599874,0.001552551985,-9.09E-05,-0.00241114758,50.72271729,-0.4104844928,-2.041759014,0,0
11196,2023-05-12 13:25:17,39.57519385,-146.8450694,38.2095871,25.26807404,1003.643311,336.1037499,67.18230075,358.1319144,0.0173240006,0.03562399745,0.01512799971,0.002773601562,-0.001618005335,-0.002411233261,50.86719894,-0.5490583777,-2.389701128,0,0
11197,2023-05-12 13:25:17,39.57043932,-146.8372998,38.74299622,25.36904144,1003.642578,336.1200877,67.27274612,358.0939292,0.01805599965,0.03684400022,0.01903199963,-0.0008916780353,-0.002839267254,-0.0008839033544,50.84506226,-0.2779543698,-2.366631746,0,0
11198,2023-05-12 13:25:17,39.56597442,-146.8300055,38.70743561,25.44553185,1003.647461,336.107679,67.17999898,358.0521009,0.01854399964,0.03708799928,0.01488399971,0.0003300197423,-9.04E-05,0.0003375615925,50.87142563,-0.4476622343,-2.034187794,0,0
11199,2023-05-12 13:25:17,39.56135926,-146.8224675,38.10290909,25.30784988,1003.644775,336.1399789,67.23089072,358.0387577,0.01781199872,0.03684400022,0.0156159997,2.47E-05,-9.03E-05,0.001253589988,50.68623734,-0.4429577291,-1.945619702,0,0
11200,2023-05-12 13:25:17,39.55652141,-146.814568,38.6540947,25.36904144,1003.636963,336.1439763,67.20780468,358.0373573,0.01903199963,0.0378200002,0.01659199968,-0.001502390951,0.001436822116,0.001864084974,50.56635284,-0.670157671,-2.11042285,1,0
11201,2023-05-12 13:25:17,39.55037671,-146.8045377,38.1740303,25.26501465,1003.634033,336.1086318,67.14327988,358.0423628,0.01878799871,0.03586800024,0.01659199968,0.001246161759,0.000520169735,-0.000579463318,50.72086716,-0.5662233233,-1.937255263,1,0
11202,2023-05-12 13:25:17,39.54575816,-146.7970009,37.88954926,25.80656433,1003.62793,336.1068986,67.01532312,358.0572186,0.01756799966,0.0361119993,0.0173240006,0.0009405165911,-9.10E-05,0.0006420500576,50.9671402,-0.6499961019,-1.994427919,0,0
11203,2023-05-12 13:25:18,39.54128813,-146.7897084,37.92510986,25.3017292,1003.639404,336.1328858,66.85917133,358.063664,0.01707999967,0.03757599741,0.0156159997,-0.0008922405541,0.0002142861485,0.001558363438,51.08614349,-0.6853179336,-2.055808544,0,0
11204,2023-05-12 13:25:18,39.53652309,-146.7819366,38.74299622,26.32057953,1003.633057,336.1751203,66.83831193,358.0651626,0.01805599965,0.03708799928,0.0173240006,0.0003293268383,0.001435734332,3.10E-05,50.92173386,-0.5444864035,-1.946394324,0,0
11205,2023-05-12 13:25:18,39.53163657,-146.7739688,38.81411743,25.72395515,1003.627686,336.1468689,66.90419594,358.0595915,0.01830000058,0.03733199835,0.0156159997,-0.003335438669,0.0005191862583,-0.0008850153536,51.04057312,-0.6060026884,-2.252313137,0,0
11206,2023-05-12 13:25:18,39.52717304,-146.7666927,38.29849243,25.93812752,1003.631348,336.1501559,66.89858835,358.0530531,0.0173240006,0.03660000116,0.0173240006,0.001245632768,-0.0003976747394,-0.0008848719299,51.1529808,-0.3780488074,-2.26968646,0,0
11207,2023-05-12 13:25:18,39.5225386,-146.75914,38.88523865,25.15792847,1003.636719,336.1677437,66.73165853,358.0319578,0.01927600056,0.03660000116,0.01463999972,0.000940117985,-0.001313999295,3.13E-05,51.03675461,-0.7646369338,-2.341425657,0,0
11208,2023-05-12 13:25:18,39.51777485,-146.7513785,38.31626892,27.06100273,1003.627197,336.1138449,66.72777898,358.0183032,0.01878799871,0.03708799928,0.01707999967,0.001856204122,-0.0007033795118,-0.0008850209415,50.90665054,-0.2608221769,-1.764801383,0,0
11209,2023-05-12 13:25:18,39.51315414,-146.7438521,38.40517426,25.3047905,1003.625244,336.1388383,66.73755298,357.9985909,0.01659199968,0.03855200112,0.01756799966,0.002161111683,-0.0007033199072,-0.002106659114,51.00989151,-0.6579523087,-1.909900427,0,0
11210,2023-05-12 13:25:19,39.50831422,-146.7359708,38.03178787,24.23392677,1003.621826,336.1661403,66.82613371,357.9928065,0.01781199872,0.0361119993,0.01805599965,0.002160847187,0.0002129301429,3.13E-05,51.1411171,-0.7344837785,-2.121752739,0,0
11211,2023-05-12 13:25:19,39.5021425,-146.7259239,38.26293182,25.6107502,1003.625488,336.175151,66.81469314,357.9925873,0.01830000058,0.03537999839,0.0156159997,-0.001199025661,0.002045348287,0.001863867044,50.97085953,-0.5430346727,-1.666389108,0,0
11212,2023-05-12 13:25:19,39.49736332,-146.7181463,38.38739014,25.11203384,1003.616943,336.1779189,66.85802386,358.009333,0.01634800062,0.03708799928,0.01488399971,0.001549348235,-9.28E-05,-0.0008848328143,50.67156219,-0.2613396943,-2.406998634,0,0
11213,2023-05-12 13:25:19,39.49273742,-146.7106201,37.94288635,25.8922348,1003.605469,336.2108746,66.94933666,357.9630805,0.01878799871,0.03830799833,0.01415199973,-0.0002832561731,-0.0003981590271,0.001253055409,50.74073792,-0.4087359607,-2.366559744,0,0
11214,2023-05-12 13:25:19,39.48797109,-146.7028676,38.28070831,25.0997963,1003.607178,336.1802139,67.17026596,357.9360421,0.01927600056,0.03708799928,0.01463999972,0.000327244401,-9.29E-05,0.001863578334,50.99510193,-0.4863861799,-2.129870653,0,0
11215,2023-05-12 13:25:19,39.48334753,-146.6953492,37.88954926,24.85502625,1003.606934,336.168886,67.19605675,357.9347924,0.01830000058,0.03733199835,0.0156159997,0.0006328262389,0.001128569245,0.001252572984,50.78833008,-0.6912209392,-2.38821888,0,0
11216,2023-05-12 13:25:19,39.47852769,-146.6875138,38.2095871,24.85196686,1003.602783,336.1441317,67.2068143,357.9254423,0.01878799871,0.03635599837,0.01488399971,-0.001810435206,0.001433543861,-0.002412371337,50.62605286,-0.3950125575,-2.478823662,0,0
11217,2023-05-12 13:25:19,39.4740703,-146.6802695,38.22737122,24.87950516,1003.600586,336.1564243,67.32528393,357.8883484,0.01707999967,0.03562399745,0.0156159997,-0.0005886591971,-0.0003987625241,0.0003364346921,50.78240585,-0.325309515,-2.390031576,0,0
11218,2023-05-12 13:25:19,39.46943769,-146.6727423,38.86745453,25.91059113,1003.605225,336.1268957,67.27047166,357.8560064,0.01805599965,0.03830799833,0.01610399969,0.003992460668,0.001738622785,0.0009469799697,50.70395279,-0.4007702768,-1.897799253,1,0
11219,2023-05-12 13:25:20,39.46481979,-146.6652411,38.24514771,24.67145157,1003.610352,336.0799604,67.28787499,357.861373,0.01781199872,0.03513599932,0.01634800062,0.001548942178,0.000822044909,-0.000885495916,50.98020935,-0.5953533649,-1.991809607,0,0
11220,2023-05-12 13:25:25,39.46022147,-146.6577735,38.90301514,25.11509323,1003.616943,336.0534165,67.22218223,357.8756154,0.01756799966,0.03708799928,0.01634800062,0.002770334482,-0.0007050856948,-0.001801675186,51.17395401,-0.7001794577,-1.920538068,0,0
11221,2023-05-12 13:25:25,39.23488618,-146.2941853,38.33405304,25.47000885,1003.633301,336.2865719,67.01344482,357.9892128,0.01854399964,0.03830799833,0.01488399971,-0.001811143011,-0.0007051602006,0.002474088222,50.81600952,-0.5598938465,-1.809153795,0,0
11222,2023-05-12 13:25:26,39.23177747,-146.2892012,38.54741287,25.12121201,1003.63623,336.2483757,67.02862833,358.0152964,0.01585999876,0.03806399927,0.01610399969,0.001243487,0.001127310097,3.02E-05,50.65529633,-0.2701749206,-1.437155604,0,0
11223,2023-05-12 13:25:26,39.22867035,-146.2842205,38.36961365,25.65052414,1003.628662,336.2652309,66.94898832,358.0407508,0.0173240006,0.03855200112,0.01659199968,-0.0002835839987,-0.001010760665,0.0009461827576,50.63818359,-0.008648436517,-1.726955652,0,0
11224,2023-05-12 13:25:26,39.22528386,-146.2787929,38.24514771,25.22829819,1003.626465,336.2756299,67.01886799,358.0426896,0.01903199963,0.0378200002,0.01366399974,0.0006325058639,0.001432523131,0.001557089388,50.50614166,-0.08543512225,-1.919472098,0,0
11225,2023-05-12 13:25:26,39.22231425,-146.2740343,38.92079926,24.78465652,1003.628906,336.2218797,67.04353863,358.036069,0.01756799966,0.0361119993,0.01317599975,0.00277043134,-0.0007057487965,-0.001802422106,50.69687653,0.0201988928,-2.140937328,0,0
11226,2023-05-12 13:25:26,39.21920875,-146.2690588,38.29849243,25.21912003,1003.62915,336.1774425,67.04152372,358.0053952,0.01707999967,0.0378200002,0.01585999876,-0.001505639404,0.002347975969,0.0003354158252,50.70632553,-0.3555156291,-2.40826726,0,0
11227,2023-05-12 13:25:26,39.21583281,-146.2636509,37.85398865,25.2527771,1003.636719,336.2162038,66.98199179,357.9670264,0.01854399964,0.03660000116,0.01610399969,-0.002421557903,0.0002101361752,-0.0005809701979,50.56345749,-0.3495082557,-2.287290573,0,0
11228,2023-05-12 13:25:26,39.21285849,-146.2588872,38.15625,25.52202225,1003.630615,336.2095751,67.02655878,357.9321515,0.01707999967,0.03928399831,0.01683599874,0.002160131931,0.001126416028,2.99E-05,50.71438217,-0.5605088472,-2.33348608,0,0
11229,2023-05-12 13:25:26,39.20973319,-146.2538826,38.36961365,24.03199387,1003.625977,336.2482374,67.17408403,357.9018978,0.01805599965,0.0378200002,0.0156159997,-0.0002833381295,0.001432083547,-0.0005810391158,50.88938522,-0.824201405,-1.988754272,0,0
11230,2023-05-12 13:25:26,39.20644912,-146.2486247,38.12068939,27.09159851,1003.626709,336.2342492,67.07766908,357.9054314,0.01854399964,0.03684400022,0.01463999972,-0.0002830140293,-0.0007057785988,0.001251468435,50.92497635,-0.5373781323,-2.520616531,1,0
11231,2023-05-12 13:25:26,39.20284281,-146.242852,38.28070831,25.18546486,1003.619873,336.2234609,67.10513327,357.8719049,0.01756799966,0.03757599741,0.01610399969,-0.0002827420831,-0.0004002526402,-0.001497304067,50.73009872,-0.4024994373,-2.224268675,1,0
11232,2023-05-12 13:25:26,39.19985809,-146.2380751,37.85398865,24.20027161,1003.620605,336.2231433,67.12287128,357.8657174,0.01927600056,0.03806399927,0.01634800062,-0.001199048012,0.001126550138,-0.0005808118731,50.74138641,-0.5404922962,-1.768849373,0,0
11233,2023-05-12 13:25:27,39.19549978,-146.2311013,38.24514771,25.11815262,1003.619141,336.1990037,67.13407962,357.8762639,0.01830000058,0.03733199835,0.01707999967,-0.001199290156,-0.0007062479854,-0.0008861254901,50.6890564,-0.5466036797,-2.153528929,0,0
11234,2023-05-12 13:25:27,39.1906908,-146.2234083,37.92510986,24.7142849,1003.627441,336.2518813,67.08790071,357.8808237,0.01830000058,0.03635599837,0.01512799971,0.0009390152991,0.001431375742,3.01E-05,50.53327942,-0.3875253499,-1.813870311,0,0
11235,2023-05-12 13:25:27,39.18619785,-146.2162227,38.76077271,25.56179619,1003.627197,336.2131251,67.20589223,357.8993192,0.01805599965,0.03586800024,0.01781199872,0.002160508186,0.0005148276687,0.0003355611116,50.64879608,-0.6309927702,-1.889806151,0,0
11236,2023-05-12 13:25:27,39.1812237,-146.2082696,37.96066666,25.14262962,1003.63208,336.2011586,67.19841317,357.9165652,0.01756799966,0.03684400022,0.01659199968,0.004908978939,0.001430951059,-0.0005805678666,50.7640686,-0.4418044984,-1.941901445,0,0
11237,2023-05-12 13:25:27,39.17673194,-146.2010897,38.19181061,25.31396866,1003.620117,336.2224142,67.14444784,357.9167863,0.01878799871,0.03660000116,0.01781199872,-0.0002830773592,0.00112529099,3.05E-05,50.75826645,-0.2937142551,-2.149160147,0,0
11238,2023-05-12 13:25:27,39.17174886,-146.1931266,38.04956818,25.43941116,1003.622559,336.2458827,66.96163783,357.9067359,0.01854399964,0.03879600018,0.01659199968,-0.0008939281106,-0.0004018098116,-0.0002751816064,50.50115585,-0.3894666433,-2.231239557,0,0
11239,2023-05-12 13:25:27,39.16723306,-146.185912,38.04956818,25.11815262,1003.620361,336.2190503,66.96794893,357.8962704,0.01781199872,0.03757599741,0.01366399974,-0.001199372113,0.001430526376,0.0003359299153,50.54000473,-0.5915481448,-2.299805403,0,0
11240,2023-05-12 13:25:27,39.16217662,-146.1778358,38.33405304,24.22474861,1003.629639,336.2098415,66.95868036,357.9041334,0.01659199968,0.04001599923,0.01341999974,0.0006331130862,0.002040833235,0.003389809281,50.81448746,-0.7636393309,-2.138670444,0,0
11241,2023-05-12 13:25:28,39.15629604,-146.1684462,37.92510986,25.22217941,1003.628418,336.2111341,67.03894191,357.9036164,0.01854399964,0.03952799737,0.01366399974,0.0006330795586,0.0002081617713,0.002778781578,50.96673203,-0.2038941383,-2.18944931,0,0
11242,2023-05-12 13:25:28,39.15147123,-146.1607446,38.49407196,25.65358353,1003.634033,336.2074185,67.11742762,357.8752727,0.01854399964,0.03952799737,0.01463999972,0.002770207822,0.0002080872655,-0.0008862409741,50.70793152,-0.6156867146,-2.470845938,0,0
11243,2023-05-12 13:25:28,39.14701504,-146.1536332,38.1740303,25.23441887,1003.638428,336.1879661,67.19800336,357.8438613,0.01927600056,0.03879600018,0.01610399969,0.0006318613887,0.001124218106,0.0006406009197,50.54656219,-0.6686297059,-2.231261253,0,0
11244,2023-05-12 13:25:28,39.14203196,-146.1456831,38.19181061,24.89480209,1003.634521,336.202511,67.16671426,357.8370481,0.01683599874,0.03660000116,0.01683599874,-0.0008951574564,0.0008190795779,2.96E-05,50.49057388,-0.3107110262,-2.685610056,0,0
11245,2023-05-12 13:25:28,39.13751564,-146.1384795,38.26293182,25.3047905,1003.63501,336.3273583,67.11658067,357.7919142,0.01878799871,0.03806399927,0.0156159997,0.002158723772,0.0002081245184,-0.002108436078,50.63678741,-0.5155543089,-2.860060215,0,0
11246,2023-05-12 13:25:28,39.13253621,-146.1305394,38.12068939,25.43329239,1003.635498,336.3479906,67.07901463,357.7430718,0.01878799871,0.03757599741,0.01683599874,0.002158358693,0.0008187144995,0.0009458269924,50.49974823,-0.6418369412,-2.795375824,0,0
11247,2023-05-12 13:25:28,39.12803578,-146.1233649,38.77855682,23.75050926,1003.641357,336.2783944,67.02597138,357.7063569,0.01878799871,0.03757599741,0.01439599972,-0.003644641489,-0.0004034116864,0.001251019537,50.52947235,-0.6454843879,-2.530118942,0,0
11248,2023-05-12 13:25:28,39.12326811,-146.1157664,38.2095871,25.82492256,1003.644043,336.2552537,67.10462784,357.6888452,0.0173240006,0.03903999925,0.0153719997,-0.000590249896,0.001123413444,0.0003347396851,50.83168793,-0.3430249393,-2.55909729,0,0
11249,2023-05-12 13:25:29,39.11845432,-146.1080964,38.06734848,25.28031158,1003.648926,336.2314266,67.04096365,357.6722022,0.01854399964,0.03928399831,0.01610399969,0.0003256089985,0.0008173212409,-0.0005811844021,50.80207062,-0.3895012438,-2.319998264,0,0
11250,2023-05-12 13:25:29,39.11370166,-146.1005257,37.90732574,25.02024651,1003.64624,336.1575906,66.9991424,357.6661711,0.01756799966,0.03684400022,0.01390799973,0.0009364932775,0.001427963376,-0.0002759154886,50.83538055,-0.1561880708,-2.176892281,0,0
11251,2023-05-12 13:25:29,39.10738119,-146.0904607,38.26293182,25.36904144,1003.647949,336.1203131,66.98298217,357.6770913,0.01781199872,0.03952799737,0.01463999972,1.99E-05,0.002649471164,2.94E-05,50.77140808,-0.5724229813,-2.054968119,0,0
11252,2023-05-12 13:25:29,39.10286527,-146.0832715,38.671875,25.34150505,1003.644043,336.1254784,66.98822776,357.7058782,0.01854399964,0.03635599837,0.01683599874,0.002157468349,0.002954408526,0.0006402097642,50.78924561,-0.6633178592,-2.323846817,0,0
11253,2023-05-12 13:25:29,39.09787853,-146.0753349,37.99622726,25.15180969,1003.636719,336.1733342,66.95441832,357.7109374,0.01878799871,0.03635599837,0.01488399971,0.001851592213,0.001121513546,0.0009457599372,50.75656891,-0.6076828837,-2.30277586,0,0
11254,2023-05-12 13:25:29,39.09335841,-146.0681428,38.28070831,25.30784988,1003.641113,336.1593323,66.99399244,357.7213452,0.0173240006,0.03684400022,0.0153719997,0.00398889184,-0.001016691327,0.0006402414292,50.49248505,-0.7103185058,-2.933770657,0,0
11255,2023-05-12 13:25:29,39.08838696,-146.0602346,38.86745453,25.42411423,1003.636719,336.14246,67.06135859,357.6836636,0.01756799966,0.03733199835,0.01976399869,0.0009343028069,0.001121163368,0.000945944339,50.69963837,-0.4426620603,-2.535511255,0,0
11256,2023-05-12 13:25:29,39.08388763,-146.0530793,38.22737122,25.29561043,1003.633789,336.1759313,66.90411398,357.6750267,0.01683599874,0.03757599741,0.01317599975,-0.0002871528268,0.0008154213428,0.002167357132,50.83889771,-0.4823974371,-2.270294666,0,0
11257,2023-05-12 13:25:30,39.07890315,-146.0451545,38.86745453,26.21043205,1003.63501,336.2138526,67.03963176,357.6853744,0.01830000058,0.03855200112,0.01634800062,0.004293818027,0.001425914466,-0.0005813427269,50.75652695,-0.3791357875,-2.14299798,0,0
11258,2023-05-12 13:25:30,39.07440342,-146.0380023,37.99622726,25.00800705,1003.621338,336.2049392,66.97484742,357.7060485,0.01756799966,0.03855200112,0.01366399974,-0.0002879351377,0.0002040117979,-0.0002758428454,50.9081459,-0.3747039437,-2.621183634,0,0
11259,2023-05-12 13:25:30,39.06941125,-146.0300694,38.31626892,25.14569092,1003.62207,336.1778677,67.15121656,357.6714045,0.01927600056,0.03903999925,0.01415199973,0.0006283298135,0.001119501889,-0.0005809254944,50.81172562,-0.6398188472,-2.316460371,0,0
11260,2023-05-12 13:25:30,39.06481903,-146.022774,38.33405304,25.3017292,1003.628906,336.1993691,67.2420854,357.6568058,0.01854399964,0.03879600018,0.01512799971,-0.0002882294357,0.00142455101,-0.0002755299211,50.74248886,-0.93774575,-2.722073078,0,0
11261,2023-05-12 13:25:30,39.05863443,-146.0129517,38.83189392,25.31702805,1003.628906,336.2404749,67.38503443,357.6393656,0.01927600056,0.03855200112,0.01293199975,0.001849461347,0.0008129253983,3.01E-05,50.72068405,-1.031676888,-2.300468445,1,0
11262,2023-05-12 13:25:30,39.05395304,-146.0055191,38.15625,25.46082878,1003.627197,336.1688809,67.60345705,357.6618487,0.01854399964,0.03855200112,0.01463999972,0.002154707909,0.001423336565,-0.0008860826492,50.62453842,-0.6476866007,-2.281636,0,0
11263,2023-05-12 13:25:30,39.04911663,-145.9978423,38.03178787,25.83410072,1003.64209,336.2130654,67.64195199,357.6805363,0.01903199963,0.03660000116,0.01488399971,0.004597749561,-0.0004093647003,-0.00149682723,50.49975967,-0.8892097473,-2.829003096,0,0
11264,2023-05-12 13:25:30,39.04459633,-145.9906691,37.97844696,26.73974419,1003.63623,336.2169944,67.50306693,357.6743716,0.0173240006,0.03757599741,0.0156159997,-0.0002893805504,0.0005064755678,-0.0005804635584,50.56292725,-0.5404385328,-2.849396229,0,0
11265,2023-05-12 13:25:31,39.03981514,-145.9830839,38.2095871,25.28949165,1003.630859,336.2512803,67.55292048,357.6306917,0.01659199968,0.0378200002,0.01781199872,-0.00120581314,0.001728013158,0.001252122223,50.41331863,-0.4854663908,-2.75809598,0,0
11266,2023-05-12 13:25:31,39.03499779,-145.9754432,38.22737122,25.47306824,1003.632324,336.319729,67.41514873,357.5931735,0.01781199872,0.03928399831,0.01610399969,0.0006268024445,0.0002006962895,0.0003355331719,50.55187607,-0.7070494294,-2.802348137,0,0
11267,2023-05-12 13:25:31,39.03047141,-145.968266,37.90732574,25.41493607,1003.643311,336.2677974,67.4018845,357.5702661,0.01781199872,0.03879600018,0.01439599972,0.0009319223464,0.003865383565,0.002473471686,50.41611099,-1.288906574,-2.265286446,0,0
11268,2023-05-12 13:25:31,39.02549311,-145.9603741,37.92510986,25.50060463,1003.639893,336.2718443,67.44668371,357.5911976,0.01878799871,0.03660000116,0.01488399971,-0.002733219415,0.0005055293441,0.0006409939378,50.63432693,-0.9295971394,-2.521111727,0,0
11269,2023-05-12 13:25:31,39.02098815,-145.9532345,38.19181061,25.20688248,1003.64209,336.2451451,67.41473209,357.6046631,0.01854399964,0.0361119993,0.01707999967,0.0006262250245,0.0008104816079,-0.001802116632,50.4816246,-0.7001048326,-2.552866936,0,0
11270,2023-05-12 13:25:31,39.01611704,-145.9455166,38.60075378,25.25583649,1003.633301,336.2239237,67.39372243,357.590851,0.01830000058,0.03879600018,0.01463999972,0.0003206841648,0.001115694642,3.04E-05,50.52155685,-0.7434156537,-1.88192153,0,0
11271,2023-05-12 13:25:31,39.00975052,-145.9354324,37.83620453,25.07837868,1003.639648,336.232084,67.44810439,357.6378557,0.01707999967,0.0378200002,0.01854399964,0.0009312145412,-0.0004117041826,-0.0008857380599,50.49284363,-0.8124893308,-2.241437912,1,0
11272,2023-05-12 13:25:31,39.00521792,-145.9282552,38.28070831,27.19562531,1003.631592,336.2622274,67.38033526,357.6640273,0.01951999962,0.03708799928,0.01512799971,-0.001817915589,0.001726076007,3.03E-05,50.48677444,-0.9541642666,-2.318751097,1,0
11273,2023-05-12 13:25:32,39.00021627,-145.9203373,38.61853409,25.37210083,1003.619629,336.2159733,67.39649548,357.69142,0.01707999967,0.03806399927,0.01488399971,-0.002429015934,0.0008095800877,0.0006410442293,50.43961334,-0.7828481197,-1.858882666,0,0
11274,2023-05-12 13:25:32,38.9953699,-145.9126673,38.29849243,25.24053764,1003.618652,336.2434,67.33101446,357.7457748,0.01756799966,0.03806399927,0.01878799871,0.001236222684,0.0005038306117,3.05E-05,50.53556442,-0.5842306018,-1.664531589,0,0
11275,2023-05-12 13:25:32,38.99068656,-145.9052572,38.35182953,25.22829819,1003.626465,336.272628,67.19118683,357.8003944,0.01781199872,0.03806399927,0.01659199968,0.001846671104,0.001725390553,0.001252070069,50.54303741,-0.7032778859,-1.874828815,0,0
11276,2023-05-12 13:25:32,38.98602216,-145.897879,37.88954926,24.72958374,1003.634033,336.2711835,67.09772252,357.8352424,0.01707999967,0.03806399927,0.01805599965,-0.002734541893,-0.0007181912661,0.00216822885,50.5531044,-0.7301140428,-1.991563678,0,0
11277,2023-05-12 13:25:32,38.98119756,-145.8902493,38.26293182,25.20688248,1003.628418,336.3253878,67.08682154,357.8619762,0.01805599965,0.0378200002,0.01781199872,0.0009304098785,-0.002245113254,3.03E-05,50.62010574,-0.6870172024,-1.578264117,0,0
11278,2023-05-12 13:25:32,38.97666273,-145.8830797,37.96066666,25.2527771,1003.630859,336.2854705,67.11671045,357.926406,0.01781199872,0.03660000116,0.0156159997,0.001541014761,0.001114018261,0.0009465552866,50.53451538,-0.6921009421,-1.720892191,0,0
11279,2023-05-12 13:25:32,38.97197422,-145.8756691,37.90732574,25.15486908,1003.63208,336.3056264,67.0480124,357.980442,0.01659199968,0.03806399927,0.01707999967,0.00154049322,0.001113332808,0.0006411634386,50.88706207,-0.6987037063,-1.818231821,0,0
11280,2023-05-12 13:25:38,38.96706343,-145.8679091,38.01400757,25.51896286,1003.62915,336.3909252,67.00032402,358.0325651,0.01878799871,0.03586800024,0.01463999972,0.002762012184,0.002029053867,3.02E-05,50.72959137,-0.7592889071,-2.152000904,0,0
11281,2023-05-12 13:25:38,38.73960895,-145.5107412,38.10290909,25.49754333,1003.615234,336.4565001,66.90916149,357.3934673,0.01781199872,0.03806399927,0.01488399971,0.001540377736,-0.0007198303938,-0.002412693575,50.3261795,-0.3761368096,-1.606031418,0,0
11282,2023-05-12 13:25:38,38.73646371,-145.505833,38.40517426,23.39253616,1003.609863,336.4315443,66.92987745,357.4662596,0.01927600056,0.03684400022,0.01610399969,-0.001514032483,0.00111246109,0.001252409071,50.53900146,-0.4567490518,-2.062246799,0,0
11283,2023-05-12 13:25:38,38.73318071,-145.5007106,38.19181061,25.0997963,1003.616211,336.3750365,66.89731111,357.5082322,0.01585999876,0.03855200112,0.01195599977,0.001234732568,0.00141774863,0.001557523385,50.43022919,-0.1220046729,-2.062285185,0,0
11284,2023-05-12 13:25:38,38.72976221,-145.4953777,38.1384697,25.73313522,1003.623047,336.3944581,67.08268927,357.5180091,0.01659199968,0.03806399927,0.01512799971,-0.0009032785892,0.001111999154,-0.0002746712416,50.70246506,-0.3155263364,-1.91077435,0,0
11285,2023-05-12 13:25:38,38.72675424,-145.4906861,38.35182953,25.79432678,1003.626221,336.4701383,67.14012433,357.5599962,0.02073999867,0.03635599837,0.0153719997,0.005510162562,0.001111522317,-0.001801561564,50.56104279,-0.4509212673,-2.21749568,0,0
